1538051413.019745 4 1 8897.21306562781
1538051413.019819 4 2 8945.160323643991
1538051413.019952 5 1 7378.621378621376
1538051413.019992 5 2 8945.054945054944
1538051413.020074 5 3 7906.093906093904
1538051423.020183 1 1 7904.2095790420935
1538051423.020277 1 2 9424.057594240576
1538051423.020325 1 3 7328.267173282669
1538051423.020367 1 4 8944.105589441055
1538051423.020505 3 1 7328.267173282669
1538051423.02055 3 2 7376.262373762622
1538051423.020651 4 1 8944.0
1538051423.020695 4 2 8944.0
1538051423.02173 5 1 7376.0
1538051423.021784 5 2 8944.0
1538051423.02182 5 3 7904.0
1538051433.019945 1 1 7856.42871425715
1538051433.020032 1 2 9472.105578884224
1538051433.020083 1 3 7376.524695060991
1538051433.020116 1 4 8944.211157768448
1538051433.020225 3 1 7376.262373762625
1538051433.020261 3 2 7376.262373762625
1538051433.020341 4 1 8943.894389438945
1538051433.020377 4 2 8943.894389438943
1538051433.021435 5 1 7375.737573757378
1538051433.021491 5 2 8943.894389438945
1538051433.021528 5 3 7855.785578557858
1538051443.021407 1 1 7837.016298370161
1538051443.0215 1 2 9472.052794720528
1538051443.021543 1 3 7309.0690930906885
1538051443.021581 1 4 8944.105589441055
1538051443.021711 3 1 7309.338132373524
1538051443.021752 3 2 7261.347730453908
1538051443.023596 5 1 7262.442534479313
1538051443.023691 5 2 8896.66200279832
1538051443.023738 5 3 7838.097141714971
1538051443.023807 4 1 8944.633220067959
1538051443.02387 4 2 8896.66200279832
1538051453.023847 5 1 7326.930772308922
1538051453.023963 5 2 8943.57743097239
1538051453.024029 5 3 7903.161264505801
1538051453.024236 1 1 7904.838064774091
1538051453.024301 1 2 9472.211115553779
1538051453.024475 1 3 7329.0683726509415
1538051453.024547 1 4 8944.422231107557
1538051453.024734 3 1 7328.801359592122
1538051453.024794 3 2 7328.801359592122
1538051453.024927 4 1 8943.471735867934
1538051453.024988 4 2 8943.471735867934
1538051463.024907 3 1 7376.262373762625
1538051463.025033 3 2 7376.262373762625
1538051463.025336 1 1 7904.209579042097
1538051463.025413 1 2 9472.052794720528
1538051463.025479 1 3 7376.262373762625
1538051463.025542 1 4 8896.110388961104
1538051463.027962 5 1 7377.311344327834
1538051463.028069 5 2 8944.527736131933
1538051463.02814 5 3 7905.047476261869
1538051463.028236 4 1 8896.66200279832
1538051463.028303 4 2 8944.633220067959
1538051481.713914 4 1 0
1538051481.714021 4 2 0
1538051481.714267 1 1 0
1538051481.714325 1 2 0
1538051481.714374 1 3 0
1538051481.71442 1 4 0
1538051481.714573 3 1 0
1538051481.714627 3 2 0
1538051481.71596 5 1 0
1538051481.716033 5 2 0
1538051481.716086 5 3 0
1538051491.717569 3 1 7376.78696391083
1538051491.718193 3 2 7376.78696391083
1538051491.718358 4 1 8944.211157768448
1538051491.718408 4 2 8944.211157768448
1538051491.718553 5 1 7375.475095019001
1538051491.718597 5 2 8943.78875775155
1538051491.718643 5 3 7903.790379037902
1538051491.719669 1 1 7906.30306662671
1538051491.719724 1 2 9472.580161821996
1538051491.719759 1 3 7378.883228448705
1538051491.71979 1 4 8945.160323643991
1538051501.717534 1 1 7902.7416449869925
1538051501.717676 1 2 9471.683009805884
1538051501.717751 1 3 7374.424654792876
1538051501.717816 1 4 8943.366019611767
1538051501.71808 3 1 7376.5246950609835
1538051501.718154 3 2 7376.5246950609835
1538051501.72272 5 1 7378.35947647118
1538051501.722845 5 2 8944.949545409134
1538051501.722918 5 3 7905.675459632296
1538051501.723314 4 1 8944.844124700237
1538051501.7234 4 2 8944.844124700237
1538051511.721546 1 1 7904.419116176767
1538051511.721683 1 2 9472.105578884224
1538051511.721755 1 3 7376.524695060991
1538051511.721819 1 4 8896.220755848832
1538051511.722042 3 1 7376.78696391083
1538051511.722114 3 2 7376.78696391083
1538051511.722277 4 1 8895.668700610186
1538051511.722345 4 2 8895.668700610186
1538051511.724394 5 1 7376.262373762625
1538051511.724496 5 2 8896.110388961104
1538051511.724569 5 3 7904.209579042097
1538051521.72398 3 1 7328.267173282673
1538051521.724061 3 2 7376.524695060991
1538051521.724188 1 1 7904.419116176767
1538051521.724227 1 2 9424.115176964608
1538051521.724261 1 3 7328.534293141374
1538051521.724292 1 4 8944.211157768448
1538051521.724376 4 1 8944.316704988501
1538051521.72441 4 2 8944.422231107555
1538051521.725416 5 1 7375.737573757375
1538051521.72547 5 2 8943.894389438943
1538051521.725518 5 3 7903.790379037902
1538051531.724304 1 1 7789.242151569682
1538051531.724437 1 2 9472.105578884222
1538051531.724511 1 3 7309.33813237352
1538051531.72459 1 4 8944.211157768445
1538051531.72484 3 1 7309.33813237352
1538051531.724917 3 2 7309.069093090684
1538051531.725137 4 1 8944.105589441057
1538051531.725212 4 2 8944.0
1538051531.727998 5 1 7310.682522234438
1538051531.728117 5 2 8944.738682921956
1538051531.728187 5 3 7790.346757269912
1538051552.864761 1 1 0
1538051552.864842 1 2 0
1538051552.864882 1 3 0
1538051552.864917 1 4 0
1538051552.865033 3 1 0
1538051552.86507 3 2 0
1538051552.867342 5 1 0
1538051552.86743 5 2 0
1538051552.867492 5 3 0
1538051552.86756 4 1 0
1538051552.867596 4 2 0
1538051562.867749 5 1 7374.687343671837
1538051562.867827 5 2 8895.558223289318
1538051562.867866 5 3 7903.161264505805
1538051562.867958 4 1 8943.366019611767
1538051562.867996 4 2 8895.337202321392
1538051562.868111 1 1 7904.0
1538051562.868149 1 2 9472.0
1538051562.868182 1 3 7376.0
1538051562.868217 1 4 8944.0
1538051562.868319 3 1 7376.0
1538051562.868355 3 2 7376.0
1538051572.865045 3 1 7261.347730453912
1538051572.865139 3 2 7309.338132373528
1538051572.865312 1 1 7837.232553489304
1538051572.865366 1 2 9472.105578884224
1538051572.865412 1 3 7261.347730453912
1538051572.865456 1 4 8896.220755848832
1538051572.865579 4 1 8896.110388961104
1538051572.865628 4 2 8944.105589441053
1538051572.867 5 1 7309.607117864644
1538051572.867071 5 2 8944.211157768448
1538051572.867122 5 3 7837.232553489304
1538051582.868871 5 1 7375.737573757375
1538051582.869006 5 2 8943.894389438943
1538051582.869085 5 3 7903.790379037902
1538051582.869334 1 1 7856.428714257145
1538051582.869414 1 2 9424.115176964606
1538051582.869481 1 3 7376.5246950609835
1538051582.869547 1 4 8944.211157768445
1538051582.869749 3 1 7376.5246950609835
1538051582.869824 3 2 7376.5246950609835
1538051582.869985 4 1 8944.211157768445
1538051582.870057 4 2 8944.211157768448
1538051592.869049 1 1 7904.209579042097
1538051592.869146 1 2 9472.052794720528
1538051592.869196 1 3 7376.262373762625
1538051592.869241 1 4 8944.105589441057
1538051592.869387 3 1 7376.262373762625
1538051592.869433 3 2 7328.267173282673
1538051592.869532 4 1 8944.105589441057
1538051592.869572 4 2 8944.105589441053
1538051592.869696 5 1 7328.267173282666
1538051592.869736 5 2 8944.211157768448
1538051592.869771 5 3 7856.42871425715
1538051602.871231 1 1 7904.419116176767
1538051602.871313 1 2 9472.105578884224
1538051602.871354 1 3 7376.786963910823
1538051602.871389 1 4 8944.211157768448
1538051602.871508 3 1 7376.786963910823
1538051602.871546 3 2 7376.786963910823
1538051602.871632 4 1 8944.527736131933
1538051602.871669 4 2 8896.551724137937
1538051602.87326 5 1 7377.311344327834
1538051602.873328 5 2 8896.441423430624
1538051602.873366 5 3 7904.838064774082
1538051612.878302 1 1 7837.232553489304
1538051612.878434 1 2 9472.105578884224
1538051612.878503 1 3 7261.073892610748
1538051612.878566 1 4 8944.211157768448
1538051612.878749 4 1 8944.211157768448
1538051612.878817 4 2 8944.21115776844
1538051612.879031 3 1 7261.347730453912
1538051612.8791 3 2 7261.347730453912
1538051612.881312 5 1 7261.347730453912
1538051612.881425 5 2 8944.211157768448
1538051612.881482 5 3 7837.232553489304
1538051622.874277 1 1 7904.419116176767
1538051622.874368 1 2 9472.105578884224
1538051622.874417 1 3 7376.524695060991
1538051622.87446 1 4 8896.220755848832
1538051622.874597 3 1 7376.262373762633
1538051622.874703 3 2 7376.262373762633
1538051622.877167 5 1 7377.049180327874
1538051622.87727 5 2 8944.527736131933
1538051622.877314 5 3 7905.047476261869
1538051622.877381 4 1 8896.551724137931
1538051622.877419 4 2 8944.527736131933
1538051632.877517 3 1 7376.262373762618
1538051632.877851 3 2 7376.262373762618
1538051632.879084 1 1 7904.209579042091
1538051632.879212 1 2 9472.052794720526
1538051632.879296 1 3 7376.262373762618
1538051632.87937 1 4 8944.105589441053
1538051632.879586 4 1 8943.471735867934
1538051632.879667 4 2 8943.471735867934
1538051632.881204 5 1 7377.049180327859
1538051632.881281 5 2 8944.316704988501
1538051632.881329 5 3 7904.628611416572
1538051642.881305 1 1 7904.628611416572
1538051642.881385 1 2 9472.15835249425
1538051642.881423 1 3 7376.786963910823
1538051642.881458 1 4 8944.316704988501
1538051642.881572 3 1 7376.786963910823
1538051642.88161 3 2 7376.786963910823
1538051642.883059 5 1 7376.0
1538051642.88312 5 2 8944.0
1538051642.883158 5 3 7904.0
1538051642.883218 4 1 8944.844124700237
1538051642.883255 4 2 8944.844124700245
1538051652.880526 3 1 7309.876049580173
1538051652.880622 3 2 7309.876049580173
1538051652.880761 1 1 7837.448765370385
1538051652.880806 1 2 9472.15835249425
1538051652.880843 1 3 7309.607117864636
1538051652.880878 1 4 8944.316704988501
1538051652.884221 5 1 7309.6071178646525
1538051652.884344 5 2 8896.331100669804
1538051652.884413 5 3 7837.448765370398
1538051652.884525 4 1 8944.316704988501
1538051652.884569 4 2 8896.331100669797
1538051662.88582 3 1 7376.524695060991
1538051662.885944 3 2 7376.524695060991
1538051662.886119 4 1 8895.668700610186
1538051662.886189 4 2 8943.68310493148
1538051662.886404 5 1 7375.475095019001
1538051662.886472 5 2 8943.78875775155
1538051662.886533 5 3 7903.580716143227
1538051662.886741 1 1 7904.628611416584
1538051662.886818 1 2 9472.158352494254
1538051662.886879 1 3 7376.786963910838
1538051662.886937 1 4 8896.331100669804
1538051672.882008 5 1 7375.475095019001
1538051672.882115 5 2 8943.78875775155
1538051672.882168 5 3 7903.580716143227
1538051672.882303 4 1 8943.894389438947
1538051672.882355 4 2 8943.894389438941
1538051672.882547 1 1 7903.790379037897
1538051672.882596 1 2 9423.942394239422
1538051672.882632 1 3 7327.732773277319
1538051672.882669 1 4 8943.894389438941
1538051672.882789 3 1 7327.465493098617
1538051672.882829 3 2 7375.475095019001
1538051689.879929 1 1 0
1538051689.880022 1 2 0
1538051689.880067 1 3 0
1538051689.88011 1 4 0
1538051689.880233 3 1 0
1538051689.880274 3 2 0
1538051689.882294 5 1 0
1538051689.882352 5 2 0
1538051689.882386 5 3 0
1538051689.882442 4 1 0
1538051689.882475 4 2 0
1538051699.880426 1 1 7904.419116176767
1538051699.880535 1 2 9472.105578884224
1538051699.880598 1 3 7376.524695060991
1538051699.880651 1 4 8896.220755848832
1538051699.88082 3 1 7376.262373762618
1538051699.880879 3 2 7376.262373762618
1538051699.881029 4 1 8895.447723861931
1538051699.881087 4 2 8895.447723861931
1538051699.881851 5 1 7376.262373762633
1538051699.881928 5 2 8896.110388961108
1538051699.881981 5 3 7904.209579042103
1538051709.882816 1 1 7904.209579042091
1538051709.88295 1 2 9424.057594240574
1538051709.883027 1 3 7328.267173282666
1538051709.883094 1 4 8944.0
1538051709.883325 5 1 7374.687343671837
1538051709.883401 5 2 8943.471735867934
1538051709.883469 5 3 7902.951475737869
1538051709.883669 3 1 7328.0
1538051709.883752 3 2 7376.0
1538051709.883915 4 1 8944.0
1538051709.883986 4 2 8944.0
1538051719.885815 5 1 7309.876049580158
1538051719.885968 5 2 8944.422231107554
1538051719.886053 5 3 7837.664934026381
1538051719.886324 1 1 7789.021097890218
1538051719.886426 1 2 9472.05279472053
1538051719.886502 1 3 7309.0690930907
1538051719.886572 1 4 8944.211157768448
1538051719.886801 3 1 7309.338132373528
1538051719.886881 3 2 7309.607117864636
1538051719.887056 4 1 8944.211157768448
1538051719.887133 4 2 8944.211157768448
1538051729.885455 1 1 7904.419116176767
1538051729.885537 1 2 9472.105578884224
1538051729.885577 1 3 7376.524695060991
1538051729.885611 1 4 8944.211157768448
1538051729.885722 3 1 7376.786963910823
1538051729.88576 3 2 7328.534293141374
1538051729.887335 5 1 7329.335332333832
1538051729.887401 5 2 8944.527736131933
1538051729.88744 5 3 7857.071464267865
1538051729.887492 4 1 8944.949545409134
1538051729.887527 4 2 8944.949545409134
1538051739.887512 1 1 7904.419116176767
1538051739.887611 1 2 9472.105578884224
1538051739.887661 1 3 7328.534293141374
1538051739.887705 1 4 8944.211157768448
1538051739.887843 3 1 7328.26717328268
1538051739.887882 3 2 7376.262373762633
1538051739.890459 5 1 7376.786963910838
1538051739.890531 5 2 8896.331100669804
1538051739.890569 5 3 7904.628611416584
1538051739.89062 4 1 8944.21115776844
1538051739.890655 4 2 8896.220755848832
1538051749.888297 1 1 7836.8
1538051749.888443 1 2 9472.0
1538051749.88852 1 3 7308.8
1538051749.888589 1 4 8896.0
1538051749.888785 4 1 8895.226658661062
1538051749.888863 4 2 8943.260282197538
1538051749.889104 5 1 7258.881216851794
1538051749.889181 5 2 8943.260282197538
1538051749.889247 5 3 7835.284699289501
1538051749.889457 3 1 7308.8
1538051749.889532 3 2 7260.8
1538051759.887478 1 1 7904.419116176755
1538051759.887555 1 2 9472.10557888422
1538051759.887593 1 3 7376.524695060975
1538051759.887627 1 4 8944.21115776844
1538051759.887742 3 1 7376.524695060975
1538051759.88778 3 2 7376.524695060975
1538051759.889041 5 1 7377.311344327834
1538051759.889131 5 2 8944.633220067957
1538051759.889171 5 3 7905.256845892459
1538051759.889224 4 1 8944.633220067963
1538051759.889259 4 2 8944.633220067957
1538051769.886426 3 1 7375.737573757382
1538051769.886547 3 2 7375.737573757382
1538051769.886763 5 1 7374.687343671837
1538051769.886835 5 2 8943.36601961177
1538051769.886896 5 3 7902.741644986998
1538051769.887121 1 1 7904.0
1538051769.887189 1 2 9472.0
1538051769.887246 1 3 7376.0
1538051769.887301 1 4 8944.0
1538051769.887444 4 1 8943.366019611763
1538051769.887508 4 2 8943.36601961177
1538051779.885072 1 1 7904.0
1538051779.885726 1 2 9472.0
1538051779.88578 1 3 7376.0
1538051779.885825 1 4 8944.0
1538051779.886008 3 1 7376.262373762618
1538051779.886061 3 2 7376.262373762618
1538051779.888322 5 1 7377.049180327859
1538051779.888407 5 2 8944.422231107554
1538051779.888484 5 3 7904.838064774082
1538051779.888606 4 1 8944.42223110756
1538051779.888659 4 2 8944.42223110756
1538051789.88724 5 1 7308.261652330479
1538051789.887324 5 2 8895.779155831171
1538051789.887363 5 3 7836.367273454702
1538051789.887478 3 1 7308.8
1538051789.887516 3 2 7308.8
1538051789.887629 1 1 7837.01629837017
1538051789.887668 1 2 9472.05279472053
1538051789.887701 1 3 7309.0690930907
1538051789.887733 1 4 8944.10558944106
1538051789.887817 4 1 8943.78875775155
1538051789.887853 4 2 8895.779155831166
1538051799.897541 5 1 7378.621378621376
1538051799.897626 5 2 8945.054945054944
1538051799.897665 5 3 7906.093906093904
1538051799.897796 1 1 7905.884703766613
1538051799.897835 1 2 9472.474772704567
1538051799.897869 1 3 7378.35947647118
1538051799.897903 1 4 8896.992706564093
1538051799.898168 3 1 7330.669330669343
1538051799.898209 3 2 7378.621378621391
1538051799.898293 4 1 8897.102897102895
1538051799.89833 4 2 8945.054945054944
1538051809.905861 3 1 7377.5734559264365
1538051809.905937 3 2 7377.5734559264365
1538051809.906033 4 1 8944.633220067963
1538051809.906072 4 2 8944.633220067957
1538051809.906186 5 1 7377.5734559264365
1538051809.906224 5 2 8944.633220067957
1538051809.906258 5 3 7905.256845892459
1538051809.906374 1 1 7905.047476261869
1538051809.906412 1 2 9424.287856071964
1538051809.906444 1 3 7329.335332333832
1538051809.906476 1 4 8944.527736131933
1538051819.907171 5 1 7309.876049580173
1538051819.907256 5 2 8944.42223110756
1538051819.907296 5 3 7789.684126349464
1538051819.907433 1 1 7790.125924445327
1538051819.907474 1 2 9472.316610033979
1538051819.907508 1 3 7310.4137517489435
1538051819.90754 1 4 8944.633220067957
1538051819.907696 3 1 7310.14492753623
1538051819.907733 3 2 7310.14492753623
1538051819.907815 4 1 8944.42223110756
1538051819.907853 4 2 8944.42223110756
1538051829.916002 1 1 7905.884703766613
1538051829.916097 1 2 9472.474772704567
1538051829.916139 1 3 7378.35947647118
1538051829.916174 1 4 8944.949545409134
1538051829.916304 5 1 7330.402637626141
1538051829.916345 5 2 8896.992706564093
1538051829.91638 5 3 7905.884703766613
1538051829.916491 3 1 7378.097521982409
1538051829.916529 3 2 7330.1358912869655
1538051829.916616 4 1 8944.949545409127
1538051829.916656 4 2 8896.992706564093
1538051839.924321 3 1 7330.669330669343
1538051839.924402 3 2 7330.669330669343
1538051839.924523 5 1 7330.1358912869655
1538051839.924563 5 2 8944.844124700237
1538051839.924597 5 3 7905.67545963229
1538051839.924712 1 1 7906.093906093904
1538051839.924751 1 2 9472.527472527472
1538051839.924785 1 3 7330.669330669329
1538051839.924817 1 4 8945.054945054944
1538051839.9249 4 1 8944.844124700245
1538051839.924936 4 2 8944.949545409134
1538051849.933625 1 1 7905.884703766601
1538051849.933705 1 2 9472.474772704563
1538051849.933744 1 3 7378.359476471165
1538051849.933778 1 4 8896.992706564088
1538051849.93387 4 1 8897.10289710289
1538051849.933908 4 2 8944.949545409134
1538051849.934018 5 1 7378.621378621376
1538051849.934056 5 2 8945.054945054944
1538051849.93409 5 3 7906.093906093904
1538051849.934191 3 1 7378.35947647118
1538051849.934227 3 2 7378.35947647118
1538051859.941109 5 1 7310.682522234452
1538051859.94119 5 2 8944.738682921961
1538051859.94123 5 3 7838.313180773472
1538051859.941356 1 1 7838.313180773472
1538051859.941395 1 2 9472.36934146098
1538051859.941429 1 3 7310.682522234452
1538051859.941461 1 4 8944.738682921961
1538051859.941565 3 1 7310.682522234421
1538051859.941602 3 2 7310.682522234421
1538051859.941691 4 1 8944.738682921961
1538051859.941728 4 2 8944.738682921949
1538051869.955223 5 1 8632.041550139824
1538051869.955306 5 2 8945.265681182575
1538051869.955345 5 3 9159.408709548537
1538051869.955474 1 1 9159.240759240758
1538051869.955513 1 2 9472.527472527472
1538051869.955546 1 3 8631.76823176823
1538051869.955579 1 4 8945.054945054944
1538051869.955685 3 1 8631.90490460493
1538051869.955721 3 2 8631.90490460493
1538051869.955802 4 1 8945.265681182575
1538051869.955838 4 2 8945.265681182587
1538051879.968594 5 1 8944.527736131933
1538051879.968674 5 2 8896.551724137931
1538051879.968714 5 3 9472.263868065967
1538051879.968808 4 1 8944.42223110756
1538051879.968847 4 2 8896.441423430617
1538051879.968967 1 1 9471.894378875772
1538051879.969006 1 2 9471.894378875772
1538051879.969038 1 3 8943.788757751543
1538051879.96907 1 4 8943.788757751543
1538051879.969173 3 1 8944.527736131933
1538051879.969209 3 2 8944.527736131933
1538051889.954393 3 1 8895.337202321396
1538051889.954474 3 2 8943.36601961177
1538051889.954628 1 1 9472.052794720532
1538051889.95467 1 2 9472.052794720532
1538051889.954704 1 3 8896.110388961113
1538051889.954737 1 4 8896.110388961113
1538051889.95482 4 1 8895.447723861931
1538051889.954856 4 2 8943.471735867934
1538051889.963232 5 1 8944.0
1538051889.963309 5 2 8944.0
1538051889.963348 5 3 9472.052794720526
1538051899.954928 1 1 9472.158352494247
1538051899.955008 1 2 9424.172748175542
1538051899.955047 1 3 8944.316704988496
1538051899.955081 1 4 8944.21115776844
1538051899.955199 3 1 8944.316704988509
1538051899.955238 3 2 8944.316704988509
1538051899.956781 4 1 8944.633220067957
1538051899.956855 4 2 8944.633220067968
1538051899.956997 5 1 8944.0
1538051899.957038 5 2 8944.0
1538051899.957072 5 3 9471.947194719472
1538051909.960343 1 1 9424.057594240581
1538051909.960441 1 2 9472.052794720532
1538051909.960488 1 3 8944.105589441066
1538051909.960536 1 4 8944.211157768454
1538051909.960655 3 1 8944.105589441053
1538051909.960695 3 2 8944.105589441053
1538051909.960784 4 1 8943.894389438947
1538051909.960823 4 2 8944.0
1538051909.961878 5 1 8943.894389438947
1538051909.961931 5 2 8943.894389438947
1538051909.961968 5 3 9423.942394239426
1538051919.959334 1 1 9472.052794720526
1538051919.959431 1 2 9472.052794720526
1538051919.95948 1 3 8944.105589441053
1538051919.959522 1 4 8944.105589441053
1538051919.959638 4 1 8944.0
1538051919.959675 4 2 8895.889588958886
1538051919.959784 3 1 8944.105589441053
1538051919.959822 3 2 8896.1103889611
1538051919.961687 5 1 8896.772259418402
1538051919.961753 5 2 8896.772259418402
1538051919.961791 5 3 9472.369341460975
1538051929.960072 5 1 0
1538051929.960158 5 2 8943.471735867934
1538051929.960199 5 3 0
1538051929.960323 1 1 0
1538051929.960361 1 2 9472.052794720526
1538051929.960395 1 3 0
1538051929.960426 1 4 8944.105589441053
1538051929.96053 3 1 0
1538051929.960565 3 2 0
1538051929.960645 4 1 8944.105589441053
1538051929.960683 4 2 8944.105589441066
1538051939.961463 1 1 0
1538051939.961576 1 2 9472.158352494254
1538051939.961642 1 3 0
1538051939.961696 1 4 8896.331100669804
1538051939.961894 3 1 0
1538051939.961956 3 2 0
1538051939.963999 5 1 0
1538051939.964087 5 2 8944.527736131933
1538051939.964151 5 3 0
1538051939.964231 4 1 8896.772259418414
1538051939.96429 4 2 8944.738682921949
1538051949.965411 1 1 9472.10557888422
1538051949.965498 1 2 9472.10557888422
1538051949.96554 1 3 8944.21115776844
1538051949.965576 1 4 8944.105589441053
1538051949.965697 3 1 8944.211157768454
1538051949.965737 3 2 8944.211157768454
1538051949.965826 4 1 8943.894389438947
1538051949.965866 4 2 8943.894389438947
1538051949.966923 5 1 8944.0
1538051949.966978 5 2 8944.0
1538051949.967014 5 3 9471.947194719467
1538051959.967305 1 1 9472.10557888422
1538051959.967493 1 2 9472.10557888422
1538051959.967604 1 3 8944.21115776844
1538051959.967699 1 4 8944.21115776844
1538051959.968013 3 1 8944.21115776844
1538051959.968117 3 2 8944.21115776844
1538051959.971779 5 1 8944.844124700245
1538051959.971874 5 2 8944.844124700245
1538051959.971921 5 3 9472.422062350122
1538051959.971984 4 1 8944.949545409134
1538051959.972028 4 2 8944.949545409134
1538051969.971144 1 1 9472.052794720532
1538051969.971228 1 2 9472.052794720532
1538051969.971269 1 3 8944.105589441066
1538051969.971306 1 4 8944.211157768454
1538051969.971433 3 1 8944.21115776844
1538051969.971474 3 2 8944.21115776844
1538051969.971566 4 1 8943.894389438934
1538051969.971606 4 2 8943.894389438947
1538051969.973055 5 1 8944.0
1538051969.973116 5 2 8944.0
1538051969.973153 5 3 9472.0
1538051979.973389 3 1 8944.105589441066
1538051979.973486 3 2 8944.105589441066
1538051979.973627 4 1 8895.889588958898
1538051979.97368 4 2 8895.889588958886
1538051979.973831 1 1 9472.10557888422
1538051979.973879 1 2 9472.10557888422
1538051979.973921 1 3 8944.21115776844
1538051979.973961 1 4 8896.220755848824
1538051979.97526 5 1 8943.894389438947
1538051979.975319 5 2 8895.889588958898
1538051979.975357 5 3 9471.947194719472
1538051989.973312 1 1 9472.052794720526
1538051989.973411 1 2 9424.057594240574
1538051989.973459 1 3 8896.1103889611
1538051989.973502 1 4 8944.105589441053
1538051989.973678 3 1 8896.220755848824
1538051989.973726 3 2 8944.21115776844
1538051989.975825 5 1 8944.738682921949
1538051989.975895 5 2 8944.738682921949
1538051989.975934 5 3 9472.369341460975
1538051989.975984 4 1 8944.738682921961
1538051989.976019 4 2 8944.738682921961
1538051999.973898 5 1 8943.260282197543
1538051999.974053 5 2 8943.260282197543
1538051999.97414 5 3 9423.596517562297
1538051999.974414 1 1 9424.057594240574
1538051999.974498 1 2 9472.052794720526
1538051999.974574 1 3 8944.105589441053
1538051999.974646 1 4 8944.105589441053
1538051999.974872 3 1 8944.0
1538051999.974951 3 2 8944.0
1538051999.975125 4 1 8943.15452361889
1538051999.975205 4 2 8943.15452361889
1538052009.97374 1 1 9472.158352494254
1538052009.973845 1 2 9472.158352494254
1538052009.973901 1 3 8944.316704988509
1538052009.97395 1 4 8944.316704988509
1538052009.974108 3 1 8944.316704988509
1538052009.974162 3 2 8896.331100669804
1538052009.974281 4 1 8944.42223110756
1538052009.974333 4 2 8944.42223110756
1538052009.977361 5 1 8896.772259418402
1538052009.977461 5 2 8944.738682921949
1538052009.977515 5 3 9472.369341460975
1538052019.978263 1 1 9472.10557888422
1538052019.97836 1 2 9472.10557888422
1538052019.978409 1 3 8896.220755848824
1538052019.978451 1 4 8944.21115776844
1538052019.978593 3 1 8896.220755848824
1538052019.97864 3 2 8944.21115776844
1538052019.978755 4 1 8944.42223110756
1538052019.978814 4 2 8896.44142343063
1538052019.979908 5 1 8943.894389438947
1538052019.979966 5 2 8896.0
1538052019.980003 5 3 9472.0
1538052029.979511 3 1 8944.105589441053
1538052029.97971 3 2 8896.1103889611
1538052029.979981 4 1 8895.779155831158
1538052029.980094 4 2 8943.788757751543
1538052029.980432 1 1 9472.052794720532
1538052029.980565 1 2 9472.052794720532
1538052029.980667 1 3 8944.105589441066
1538052029.980788 1 4 8896.110388961113
1538052029.982873 5 1 8896.8824940048
